booking_key,booking_id,guest_key,property_key,channel_key,booking_date,check_in_date,check_out_date,cancel_date,stay_type,status,is_cancelled,nights,lead_time_days,net_room_amount_inr,discount_inr,commission_inr,nightly_rate_inr,has_business_date_drift
3172,BK0003172,8354,1,5,2026-01-23,2026-02-01,2026-02-02,,nightly,checked_out,False,1,9,4256.14,472.90,0.00,4256.14,False
3173,BK0003173,7390,2,1,2026-01-18,2026-02-01,2026-02-02,,nightly,checked_out,False,1,14,3322.86,0.00,664.57,3322.86,False
3174,BK0003174,7262,2,5,2026-01-10,2026-02-01,2026-02-02,,nightly,checked_out,False,1,22,5176.31,0.00,0.00,5176.31,False
3175,BK0003175,7499,1,4,2026-01-25,2026-02-02,2026-02-05,,nightly,checked_out,False,3,8,15955.50,0.00,2393.32,5318.50,False
3176,BK0003176,1707,1,6,2026-01-23,2026-02-02,2026-02-04,,nightly,checked_out,False,2,10,8016.63,421.93,0.00,4008.32,False
3177,BK0003177,7052,1,7,2026-02-01,2026-02-02,2026-02-02,,microstay,checked_out,False,0,1,1489.23,0.00,178.71,1489.23,False
3178,BK0003178,3189,1,6,2026-01-30,2026-02-02,2026-02-03,,nightly,checked_out,False,1,3,4615.78,0.00,0.00,4615.78,False
3179,BK0003179,261,1,5,2026-01-31,2026-02-02,2026-02-04,,nightly,checked_out,False,2,2,8390.38,932.26,0.00,4195.19,False
3180,BK0003180,5508,1,2,2026-01-21,2026-02-02,2026-02-03,2026-01-28,nightly,cancelled,True,1,11,4549.89,0.00,773.48,4549.89,True
3181,BK0003181,9163,1,5,2026-01-28,2026-02-02,2026-02-05,,nightly,checked_out,False,3,4,16507.83,0.00,0.00,5502.61,True
3182,BK0003182,450,2,7,2026-02-01,2026-02-02,2026-02-02,,microstay,checked_out,False,0,1,1195.18,0.00,143.42,1195.18,False
3183,BK0003183,2103,2,6,2026-01-29,2026-02-02,2026-02-05,,nightly,checked_out,False,3,4,13395.51,0.00,0.00,4465.17,False
3184,BK0003184,5005,2,1,2026-01-20,2026-02-02,2026-02-04,,nightly,checked_out,False,2,13,8594.64,0.00,1718.93,4297.32,False
3185,BK0003185,2910,2,7,2026-02-02,2026-02-02,2026-02-02,,microstay,checked_out,False,0,0,2292.07,0.00,275.05,2292.07,False
3186,BK0003186,2012,2,1,2026-01-31,2026-02-02,2026-02-04,,nightly,checked_out,False,2,2,11247.52,0.00,2249.50,5623.76,False
3187,BK0003187,3207,2,6,2026-01-31,2026-02-02,2026-02-03,,nightly,checked_out,False,1,2,3418.08,179.90,0.00,3418.08,False
3188,BK0003188,5744,2,1,2026-01-22,2026-02-02,2026-02-03,,nightly,checked_out,False,1,11,3646.45,0.00,729.29,3646.45,False
3189,BK0003189,4192,1,7,2026-02-03,2026-02-03,2026-02-03,,microstay,checked_out,False,0,0,952.67,0.00,114.32,952.67,False
3190,BK0003190,3535,1,6,2026-01-31,2026-02-03,2026-02-05,,nightly,checked_out,False,2,3,10956.18,0.00,0.00,5478.09,False
3191,BK0003191,6426,1,6,2026-02-01,2026-02-03,2026-02-07,,nightly,checked_out,False,4,2,27862.02,1466.42,0.00,6965.51,False
3192,BK0003192,9185,1,1,2026-01-06,2026-02-03,2026-02-10,,nightly,checked_out,False,7,28,31922.52,0.00,6384.50,4560.36,False
3193,BK0003193,2581,1,4,2026-01-07,2026-02-03,2026-02-07,2026-01-11,nightly,cancelled,True,4,27,16287.86,857.26,2443.18,4071.97,False
3194,BK0003194,3173,1,2,2026-01-12,2026-02-03,2026-02-04,,nightly,checked_out,False,1,22,4036.80,0.00,686.26,4036.80,False
3195,BK0003195,1667,2,1,2026-01-30,2026-02-03,2026-02-04,,nightly,checked_out,False,1,4,3508.00,184.63,701.60,3508.00,False
3196,BK0003196,9142,2,1,2026-01-30,2026-02-03,2026-02-05,,nightly,checked_out,False,2,4,8359.36,0.00,1671.87,4179.68,False
3197,BK0003197,2190,2,7,2026-02-02,2026-02-03,2026-02-03,,microstay,checked_out,False,0,1,1167.71,61.46,140.13,1167.71,False
3198,BK0003198,8617,2,2,2025-12-29,2026-02-03,2026-02-07,,nightly,checked_out,False,4,36,29704.04,0.00,5049.69,7426.01,False
3199,BK0003199,7231,1,4,2025-12-18,2026-02-04,2026-02-05,,nightly,checked_out,False,1,48,4587.47,0.00,688.12,4587.47,False
3200,BK0003200,7850,1,5,2026-01-25,2026-02-04,2026-02-11,,nightly,checked_out,False,7,10,28753.48,0.00,0.00,4107.64,False
3201,BK0003201,2361,1,5,2026-02-02,2026-02-04,2026-02-09,,nightly,checked_out,False,5,2,18150.35,0.00,0.00,3630.07,False
3202,BK0003202,2542,2,3,2026-01-21,2026-02-04,2026-02-05,,nightly,checked_out,False,1,14,4757.34,0.00,856.32,4757.34,False
3203,BK0003203,9354,2,5,2026-01-30,2026-02-04,2026-02-06,,nightly,checked_out,False,2,5,13227.44,696.18,0.00,6613.72,False
3204,BK0003204,2959,2,7,2026-02-03,2026-02-04,2026-02-04,,microstay,checked_out,False,0,1,1087.36,0.00,130.48,1087.36,False
3205,BK0003205,5953,2,7,2026-02-03,2026-02-04,2026-02-04,,microstay,checked_out,False,0,1,1126.98,0.00,135.24,1126.98,False
3206,BK0003206,1808,1,6,2026-02-03,2026-02-05,2026-02-09,,nightly,checked_out,False,4,2,27413.16,1442.80,0.00,6853.29,False
3207,BK0003207,2567,1,3,2026-01-12,2026-02-05,2026-02-10,,nightly,checked_out,False,5,24,17962.85,0.00,3233.31,3592.57,False
3208,BK0003208,8855,2,2,2026-02-03,2026-02-05,2026-02-07,,nightly,checked_out,False,2,2,9331.72,0.00,1586.39,4665.86,False
3209,BK0003209,3353,2,1,2026-01-27,2026-02-05,2026-02-06,,nightly,checked_out,False,1,9,4097.66,0.00,819.53,4097.66,False
3210,BK0003210,2813,2,1,2026-01-16,2026-02-05,2026-02-06,,nightly,checked_out,False,1,20,3754.63,0.00,750.93,3754.63,False
3211,BK0003211,2111,2,7,2026-02-04,2026-02-05,2026-02-05,,microstay,checked_out,False,0,1,1506.94,0.00,180.83,1506.94,False
3212,BK0003212,3844,2,5,2026-02-02,2026-02-05,2026-02-09,,nightly,checked_out,False,4,3,21019.16,0.00,0.00,5254.79,False
3213,BK0003213,1919,2,5,2026-02-03,2026-02-05,2026-02-06,,nightly,checked_out,False,1,1,4682.90,0.00,0.00,4682.90,True
3214,BK0003214,2433,2,1,2026-02-01,2026-02-05,2026-02-08,,nightly,checked_out,False,3,4,13805.16,0.00,2761.03,4601.72,False
3215,BK0003215,1305,2,3,2026-01-16,2026-02-05,2026-02-06,,nightly,checked_out,False,1,20,4764.94,0.00,857.69,4764.94,False
3216,BK0003216,135,2,3,2026-01-11,2026-02-05,2026-02-06,,nightly,checked_out,False,1,25,3547.22,0.00,638.50,3547.22,False
3217,BK0003217,6483,1,5,2026-01-31,2026-02-06,2026-02-08,,nightly,checked_out,False,2,5,6946.42,771.82,0.00,3473.21,True
3218,BK0003218,3073,1,1,2026-01-20,2026-02-06,2026-02-07,,nightly,checked_out,False,1,17,4143.80,0.00,828.76,4143.80,False
3219,BK0003219,5845,1,2,2026-02-03,2026-02-06,2026-02-09,,nightly,checked_out,False,3,3,13127.26,1458.59,2231.63,4375.75,False
3220,BK0003220,2812,1,1,2026-01-29,2026-02-06,2026-02-08,,nightly,checked_out,False,2,8,10751.46,0.00,2150.29,5375.73,False
3221,BK0003221,8379,1,5,2026-01-28,2026-02-06,2026-02-15,,nightly,no_show,False,9,9,43415.82,0.00,0.00,4823.98,False
3222,BK0003222,6588,2,6,2026-02-04,2026-02-06,2026-02-13,,nightly,checked_out,False,7,2,31397.66,0.00,0.00,4485.38,False
3223,BK0003223,1922,2,2,2025-12-26,2026-02-06,2026-02-07,,nightly,checked_out,False,1,42,3509.30,0.00,596.58,3509.30,False
3224,BK0003224,2812,2,2,2026-01-02,2026-02-06,2026-02-08,2026-01-29,nightly,cancelled,True,2,35,13546.64,0.00,2302.93,6773.32,False
3225,BK0003225,4673,1,5,2026-01-18,2026-02-07,2026-02-09,,nightly,checked_out,False,2,20,13108.70,0.00,0.00,6554.35,False
3226,BK0003226,7420,1,6,2026-01-29,2026-02-07,2026-02-10,,nightly,checked_out,False,3,9,13549.35,0.00,0.00,4516.45,False
3227,BK0003227,8124,2,6,2026-02-01,2026-02-07,2026-02-13,,nightly,checked_out,False,6,6,19455.13,1023.95,0.00,3242.52,False
3228,BK0003228,1733,2,2,2026-01-29,2026-02-07,2026-02-08,,nightly,checked_out,False,1,9,2848.99,316.55,484.33,2848.99,False
3229,BK0003229,6437,2,5,2026-01-18,2026-02-07,2026-02-09,,nightly,checked_out,False,2,20,12420.37,2191.83,0.00,6210.19,False
3230,BK0003230,727,2,5,2026-02-03,2026-02-07,2026-02-11,,nightly,checked_out,False,4,4,15164.52,0.00,0.00,3791.13,False
3231,BK0003231,6034,2,1,2026-01-21,2026-02-07,2026-02-12,,nightly,checked_out,False,5,17,22608.45,0.00,4521.69,4521.69,False
3232,BK0003232,3597,1,3,2026-02-05,2026-02-08,2026-02-09,,nightly,checked_out,False,1,3,3891.01,0.00,700.38,3891.01,False
3233,BK0003233,191,1,1,2026-01-30,2026-02-08,2026-02-09,,nightly,checked_out,False,1,9,3868.22,0.00,773.64,3868.22,False
3234,BK0003234,7533,1,7,2026-02-07,2026-02-08,2026-02-08,,microstay,checked_out,False,0,1,1300.45,0.00,156.05,1300.45,False
3235,BK0003235,8822,1,1,2026-01-22,2026-02-08,2026-02-09,,nightly,checked_out,False,1,17,3307.76,0.00,661.55,3307.76,False
3236,BK0003236,358,1,5,2026-01-31,2026-02-08,2026-02-11,,nightly,checked_out,False,3,8,12021.06,0.00,0.00,4007.02,False
3237,BK0003237,9196,1,1,2026-01-21,2026-02-08,2026-02-09,2026-01-27,nightly,cancelled,True,1,18,3099.46,163.13,619.89,3099.46,False
3238,BK0003238,6619,2,2,2026-01-31,2026-02-08,2026-02-11,,nightly,checked_out,False,3,8,11816.13,0.00,2008.74,3938.71,False
3239,BK0003239,1257,2,4,2025-12-26,2026-02-08,2026-02-11,,nightly,checked_out,False,3,44,10275.75,0.00,1541.36,3425.25,False
3240,BK0003240,1561,2,7,2026-02-08,2026-02-08,2026-02-08,2026-02-08,microstay,cancelled,True,0,0,1228.10,0.00,147.37,1228.10,False
3241,BK0003241,6884,2,1,2026-01-24,2026-02-08,2026-02-11,,nightly,no_show,False,3,15,12065.37,0.00,2413.07,4021.79,False
3242,BK0003242,5704,2,5,2026-02-05,2026-02-08,2026-02-10,,nightly,checked_out,False,2,3,13037.38,686.18,0.00,6518.69,False
3243,BK0003243,3664,2,1,2026-02-02,2026-02-08,2026-02-13,,nightly,checked_out,False,5,6,24584.35,0.00,4916.87,4916.87,False
3244,BK0003244,264,2,6,2026-01-26,2026-02-08,2026-02-09,,nightly,checked_out,False,1,13,6772.20,356.43,0.00,6772.20,False
3245,BK0003245,4839,1,6,2026-02-02,2026-02-09,2026-02-16,,nightly,checked_out,False,7,7,29548.34,1555.18,0.00,4221.19,False
3246,BK0003246,8272,1,2,2026-02-01,2026-02-09,2026-02-10,,nightly,checked_out,False,1,8,3418.89,0.00,581.21,3418.89,False
3247,BK0003247,7251,1,3,2026-01-24,2026-02-09,2026-02-10,,nightly,checked_out,False,1,15,5243.81,582.65,943.89,5243.81,True
3248,BK0003248,9018,1,2,2026-01-23,2026-02-09,2026-02-10,,nightly,checked_out,False,1,17,7047.18,0.00,1198.02,7047.18,False
3249,BK0003249,5434,1,1,2026-02-03,2026-02-09,2026-02-13,2026-02-09,nightly,cancelled,True,4,6,17064.48,0.00,3412.90,4266.12,False
3250,BK0003250,662,2,2,2026-02-03,2026-02-09,2026-02-11,,nightly,checked_out,False,2,6,15848.56,0.00,2694.26,7924.28,False
3251,BK0003251,3289,2,7,2026-02-08,2026-02-09,2026-02-09,,microstay,checked_out,False,0,1,1048.31,0.00,125.80,1048.31,False
3252,BK0003252,4302,2,1,2026-02-03,2026-02-09,2026-02-15,,nightly,checked_out,False,6,6,37294.45,4143.83,7458.89,6215.74,False
3253,BK0003253,3433,2,5,2026-02-08,2026-02-09,2026-02-11,,nightly,checked_out,False,2,1,10046.04,0.00,0.00,5023.02,False
3254,BK0003254,6091,1,1,2026-01-23,2026-02-10,2026-02-16,2026-02-02,nightly,cancelled,True,6,18,26200.74,0.00,5240.15,4366.79,False
3255,BK0003255,344,1,1,2025-12-22,2026-02-10,2026-02-15,,nightly,checked_out,False,5,50,37118.00,0.00,7423.60,7423.60,False
3256,BK0003256,2699,1,2,2026-02-02,2026-02-10,2026-02-11,2026-02-03,nightly,cancelled,True,1,8,6870.68,0.00,1168.02,6870.68,False
3257,BK0003257,7340,1,5,2026-01-26,2026-02-10,2026-02-21,,nightly,checked_out,False,11,15,45085.92,0.00,0.00,4098.72,False
3258,BK0003258,2398,1,8,2026-02-09,2026-02-10,2026-02-12,,nightly,checked_out,False,2,0,8744.08,0.00,0.00,4372.04,True
3259,BK0003259,808,1,5,2026-01-31,2026-02-10,2026-02-11,,nightly,checked_out,False,1,9,3424.92,380.55,0.00,3424.92,True
3260,BK0003260,7067,1,5,2026-02-09,2026-02-10,2026-02-17,,nightly,checked_out,False,7,1,26550.93,0.00,0.00,3792.99,False
3261,BK0003261,5873,1,5,2026-01-17,2026-02-10,2026-02-14,2026-01-29,nightly,cancelled,True,4,24,19857.92,0.00,0.00,4964.48,False
3262,BK0003262,5087,1,7,2026-02-10,2026-02-10,2026-02-10,2026-02-10,microstay,cancelled,True,0,0,1972.38,0.00,236.69,1972.38,False
3263,BK0003263,664,1,7,2026-02-08,2026-02-10,2026-02-10,,microstay,checked_out,False,0,2,1022.66,180.47,122.72,1022.66,False
3264,BK0003264,8869,2,5,2026-02-07,2026-02-10,2026-02-13,,nightly,checked_out,False,3,2,10661.99,561.16,0.00,3554.00,True
3265,BK0003265,9163,2,6,2026-02-07,2026-02-10,2026-02-23,,nightly,checked_out,False,13,3,93416.31,0.00,0.00,7185.87,False
3266,BK0003266,4002,1,6,2026-02-10,2026-02-11,2026-02-13,,nightly,checked_out,False,2,1,7509.88,0.00,0.00,3754.94,False
3267,BK0003267,2751,1,6,2026-02-07,2026-02-11,2026-02-15,,nightly,checked_out,False,4,4,17759.48,0.00,0.00,4439.87,False
3268,BK0003268,1970,1,7,2026-02-09,2026-02-11,2026-02-11,,microstay,checked_out,False,0,2,1853.54,97.56,222.42,1853.54,False
3269,BK0003269,2222,1,1,2026-02-02,2026-02-11,2026-02-12,,nightly,checked_out,False,1,9,5496.28,0.00,1099.26,5496.28,False
3270,BK0003270,533,1,2,2026-02-06,2026-02-11,2026-02-13,,nightly,checked_out,False,2,5,7348.44,0.00,1249.23,3674.22,False
3271,BK0003271,561,1,2,2026-01-02,2026-02-11,2026-02-13,,nightly,checked_out,False,2,40,10603.48,0.00,1802.59,5301.74,False
3272,BK0003272,908,1,6,2026-01-26,2026-02-11,2026-02-14,,nightly,checked_out,False,3,16,16377.51,0.00,0.00,5459.17,False
3273,BK0003273,2764,1,4,2026-02-08,2026-02-11,2026-02-13,,nightly,checked_out,False,2,3,8997.06,0.00,1349.56,4498.53,False
3274,BK0003274,2959,1,4,2025-12-27,2026-02-11,2026-02-18,,nightly,checked_out,False,7,46,31140.27,0.00,4671.04,4448.61,False
3275,BK0003275,4809,2,7,2026-02-11,2026-02-11,2026-02-11,,microstay,checked_out,False,0,0,1180.86,0.00,141.70,1180.86,False
3276,BK0003276,8786,2,5,2026-02-05,2026-02-11,2026-02-12,,nightly,checked_out,False,1,6,3876.13,204.01,0.00,3876.13,False
3277,BK0003277,8942,2,1,2026-01-08,2026-02-11,2026-02-12,,nightly,checked_out,False,1,34,5689.39,0.00,1137.88,5689.39,False
3278,BK0003278,1780,2,1,2026-01-30,2026-02-11,2026-02-12,,nightly,checked_out,False,1,12,6977.42,775.27,1395.48,6977.42,False
3279,BK0003279,8422,2,5,2026-02-06,2026-02-11,2026-02-21,,nightly,checked_out,False,10,5,46926.40,0.00,0.00,4692.64,False
3280,BK0003280,4210,2,6,2026-02-08,2026-02-11,2026-02-13,,nightly,checked_out,False,2,3,7306.00,0.00,0.00,3653.00,False
3281,BK0003281,8594,1,2,2026-02-04,2026-02-12,2026-02-13,2026-02-06,nightly,cancelled,True,1,7,4708.15,0.00,800.39,4708.15,True
3282,BK0003282,6477,1,6,2026-02-10,2026-02-12,2026-03-02,,nightly,checked_out,False,18,2,124547.22,0.00,0.00,6919.29,False
3283,BK0003283,7375,1,2,2026-02-08,2026-02-12,2026-02-13,,nightly,checked_out,False,1,4,3617.14,638.32,614.91,3617.14,False
3284,BK0003284,2097,1,1,2026-01-28,2026-02-12,2026-02-13,,nightly,checked_out,False,1,15,4417.66,490.85,883.53,4417.66,False
3285,BK0003285,7667,2,6,2026-02-11,2026-02-12,2026-02-16,,nightly,checked_out,False,4,1,17703.92,0.00,0.00,4425.98,False
3286,BK0003286,6428,2,7,2026-02-11,2026-02-12,2026-02-12,,microstay,checked_out,False,0,1,1483.33,78.07,178.00,1483.33,False
3287,BK0003287,1715,2,7,2026-02-12,2026-02-12,2026-02-12,,microstay,checked_out,False,0,0,1462.69,0.00,175.52,1462.69,False
3288,BK0003288,4866,2,3,2026-01-29,2026-02-12,2026-02-15,,nightly,checked_out,False,3,14,11666.19,1296.24,2099.91,3888.73,False
3289,BK0003289,1031,2,2,2026-02-07,2026-02-12,2026-02-14,,nightly,checked_out,False,2,5,13756.32,724.02,2338.57,6878.16,False
3290,BK0003290,2959,2,3,2026-01-11,2026-02-12,2026-02-14,2026-01-16,nightly,cancelled,True,2,32,7345.70,0.00,1322.23,3672.85,False
3291,BK0003291,7948,1,2,2026-01-25,2026-02-13,2026-02-15,,nightly,checked_out,False,2,18,6840.62,0.00,1162.91,3420.31,True
3292,BK0003292,5190,1,5,2026-02-08,2026-02-13,2026-02-16,,nightly,checked_out,False,3,5,13136.17,1459.58,0.00,4378.72,False
3293,BK0003293,3438,1,1,2026-02-09,2026-02-13,2026-02-18,2026-02-13,nightly,cancelled,True,5,4,20448.05,0.00,4089.61,4089.61,False
3294,BK0003294,9078,1,1,2026-02-09,2026-02-13,2026-02-15,,nightly,checked_out,False,2,4,9395.84,0.00,1879.17,4697.92,False
3295,BK0003295,5899,1,2,2026-02-01,2026-02-13,2026-02-14,,nightly,checked_out,False,1,12,4221.38,0.00,717.63,4221.38,False
3296,BK0003296,1463,1,1,2026-01-27,2026-02-13,2026-02-16,,nightly,checked_out,False,3,17,10377.33,0.00,2075.47,3459.11,False
3297,BK0003297,5584,2,7,2026-02-11,2026-02-13,2026-02-13,,microstay,checked_out,False,0,2,953.56,0.00,114.43,953.56,False
3298,BK0003298,2721,2,6,2026-02-09,2026-02-13,2026-03-06,,nightly,checked_out,False,21,4,105393.75,0.00,0.00,5018.75,False
3299,BK0003299,6099,2,2,2026-02-05,2026-02-13,2026-02-14,,nightly,checked_out,False,1,8,3419.72,0.00,581.35,3419.72,False
3300,BK0003300,8772,2,4,2026-01-25,2026-02-13,2026-02-18,,nightly,checked_out,False,5,19,25994.85,0.00,3899.23,5198.97,False
3301,BK0003301,2430,1,5,2026-02-10,2026-02-14,2026-02-17,,nightly,checked_out,False,3,4,10999.05,0.00,0.00,3666.35,False
3302,BK0003302,5150,1,1,2026-02-08,2026-02-14,2026-02-16,2026-02-13,nightly,cancelled,True,2,6,7787.86,0.00,1557.57,3893.93,False
3303,BK0003303,5862,1,5,2026-02-13,2026-02-14,2026-02-21,,nightly,checked_out,False,7,1,31296.72,0.00,0.00,4470.96,False
3304,BK0003304,1683,1,7,2026-02-14,2026-02-14,2026-02-14,,microstay,checked_out,False,0,0,1131.80,0.00,135.82,1131.80,False
3305,BK0003305,4204,2,2,2026-01-03,2026-02-14,2026-02-17,,nightly,checked_out,False,3,42,15792.03,0.00,2684.65,5264.01,False
3306,BK0003306,7534,2,7,2026-02-14,2026-02-14,2026-02-14,,microstay,checked_out,False,0,0,969.90,0.00,116.39,969.90,False
3307,BK0003307,8437,2,5,2026-02-13,2026-02-14,2026-02-15,,nightly,checked_out,False,1,1,4036.27,0.00,0.00,4036.27,False
3308,BK0003308,9050,1,3,2026-01-28,2026-02-15,2026-02-17,,nightly,checked_out,False,2,18,9490.18,499.48,1708.23,4745.09,False
3309,BK0003309,1454,1,2,2026-02-05,2026-02-15,2026-02-16,,nightly,checked_out,False,1,10,3652.65,644.58,620.95,3652.65,False
3310,BK0003310,3375,1,6,2026-02-12,2026-02-15,2026-02-17,,nightly,checked_out,False,2,3,12496.64,657.72,0.00,6248.32,False
3311,BK0003311,1445,1,6,2026-02-11,2026-02-15,2026-03-08,2026-02-14,nightly,cancelled,True,21,4,109516.89,0.00,0.00,5215.09,False
3312,BK0003312,7184,1,3,2026-01-08,2026-02-16,2026-02-19,,nightly,checked_out,False,3,39,13964.13,0.00,2513.54,4654.71,False
3313,BK0003313,3050,1,6,2026-02-13,2026-02-16,2026-02-22,,nightly,checked_out,False,6,2,19695.78,0.00,0.00,3282.63,True
3314,BK0003314,5900,1,2,2026-01-31,2026-02-16,2026-02-22,,nightly,checked_out,False,6,16,28463.08,3162.56,4838.72,4743.85,False
3315,BK0003315,2365,2,7,2026-02-15,2026-02-16,2026-02-16,,microstay,checked_out,False,0,1,1003.46,0.00,120.42,1003.46,False
3316,BK0003316,5774,2,5,2026-02-11,2026-02-16,2026-02-17,,nightly,checked_out,False,1,5,3050.22,160.54,0.00,3050.22,False
3317,BK0003317,4823,2,7,2026-02-16,2026-02-16,2026-02-16,,microstay,checked_out,False,0,0,945.61,0.00,113.47,945.61,False
3318,BK0003318,4352,2,3,2026-01-05,2026-02-16,2026-02-17,2026-01-05,nightly,cancelled,True,1,42,4069.50,0.00,732.51,4069.50,False
3319,BK0003319,5393,2,5,2026-01-24,2026-02-16,2026-02-18,2026-02-03,nightly,cancelled,True,2,23,15545.64,0.00,0.00,7772.82,False
3320,BK0003320,1768,1,1,2026-02-14,2026-02-17,2026-02-18,,nightly,checked_out,False,1,3,5442.68,0.00,1088.54,5442.68,False
3321,BK0003321,5724,1,1,2026-02-15,2026-02-17,2026-02-19,,nightly,checked_out,False,2,2,10577.32,556.70,2115.46,5288.66,False
3322,BK0003322,5055,1,6,2026-01-23,2026-02-17,2026-02-18,,nightly,checked_out,False,1,25,4029.09,0.00,0.00,4029.09,False
3323,BK0003323,3818,1,1,2026-02-06,2026-02-17,2026-02-20,,nightly,checked_out,False,3,11,14093.22,0.00,2818.64,4697.74,False
3324,BK0003324,8908,1,2,2026-02-07,2026-02-17,2026-02-18,,nightly,checked_out,False,1,10,3740.10,0.00,635.82,3740.10,False
3325,BK0003325,295,1,6,2026-02-11,2026-02-17,2026-02-18,,nightly,checked_out,False,1,6,3874.17,0.00,0.00,3874.17,False
3326,BK0003326,5038,2,2,2026-02-16,2026-02-17,2026-02-18,,nightly,checked_out,False,1,1,3735.97,659.29,635.11,3735.97,False
3327,BK0003327,1622,2,6,2026-02-06,2026-02-17,2026-02-18,,nightly,checked_out,False,1,11,7906.65,0.00,0.00,7906.65,False
3328,BK0003328,1559,2,1,2026-02-05,2026-02-17,2026-02-19,,nightly,checked_out,False,2,12,7396.70,0.00,1479.34,3698.35,False
3329,BK0003329,5005,1,5,2026-02-10,2026-02-18,2026-02-19,,nightly,checked_out,False,1,8,4234.50,222.87,0.00,4234.50,False
3330,BK0003330,8662,1,2,2026-01-31,2026-02-18,2026-02-21,2026-02-07,nightly,cancelled,True,3,18,15632.37,0.00,2657.50,5210.79,False
3331,BK0003331,2945,1,1,2026-01-17,2026-02-18,2026-02-19,,nightly,checked_out,False,1,32,4590.27,510.03,918.05,4590.27,False
3332,BK0003332,8359,1,1,2026-02-13,2026-02-18,2026-02-19,,nightly,checked_out,False,1,5,3518.11,0.00,703.62,3518.11,False
3333,BK0003333,3041,1,5,2026-02-03,2026-02-18,2026-02-19,,nightly,checked_out,False,1,15,4216.23,0.00,0.00,4216.23,False
3334,BK0003334,3781,1,1,2026-01-02,2026-02-18,2026-02-19,,nightly,checked_out,False,1,47,3291.17,0.00,658.23,3291.17,False
3335,BK0003335,9196,1,4,2026-02-15,2026-02-18,2026-02-19,,nightly,checked_out,False,1,3,4147.91,460.88,622.19,4147.91,False
3336,BK0003336,749,1,4,2026-02-07,2026-02-18,2026-02-21,,nightly,checked_out,False,3,11,20810.87,2312.32,3121.63,6936.96,False
3337,BK0003337,1144,2,5,2026-02-16,2026-02-18,2026-02-20,,nightly,checked_out,False,2,2,8508.82,0.00,0.00,4254.41,False
3338,BK0003338,9027,2,1,2026-01-13,2026-02-18,2026-02-23,,nightly,checked_out,False,5,36,19089.20,0.00,3817.84,3817.84,False
3339,BK0003339,5000,2,6,2026-02-15,2026-02-18,2026-02-23,,nightly,checked_out,False,5,3,35445.80,0.00,0.00,7089.16,False
3340,BK0003340,4192,2,7,2026-02-17,2026-02-18,2026-02-18,,microstay,checked_out,False,0,1,2219.06,0.00,266.29,2219.06,False
3341,BK0003341,2620,2,6,2026-02-17,2026-02-18,2026-02-21,,nightly,checked_out,False,3,1,12798.66,0.00,0.00,4266.22,False
3342,BK0003342,9198,2,1,2026-02-02,2026-02-18,2026-02-19,,nightly,checked_out,False,1,16,5215.27,0.00,1043.05,5215.27,False
3343,BK0003343,6995,2,3,2026-02-11,2026-02-18,2026-02-19,,nightly,checked_out,False,1,7,4127.33,0.00,742.92,4127.33,False
3344,BK0003344,9195,1,2,2026-02-08,2026-02-19,2026-02-21,2026-02-17,nightly,cancelled,True,2,11,8524.52,0.00,1449.17,4262.26,False
3345,BK0003345,6285,1,5,2026-02-17,2026-02-19,2026-02-24,,nightly,checked_out,False,5,2,24158.80,0.00,0.00,4831.76,False
3346,BK0003346,2238,1,1,2026-02-09,2026-02-19,2026-02-20,2026-02-16,nightly,cancelled,True,1,10,5638.69,0.00,1127.74,5638.69,False
3347,BK0003347,7575,1,1,2026-02-16,2026-02-19,2026-02-21,,nightly,checked_out,False,2,2,7764.66,862.74,1552.93,3882.33,True
3348,BK0003348,6165,1,4,2026-01-17,2026-02-19,2026-02-20,,nightly,checked_out,False,1,33,3809.07,0.00,571.36,3809.07,False
3349,BK0003349,6466,1,3,2026-01-16,2026-02-19,2026-02-21,,nightly,checked_out,False,2,34,7613.44,0.00,1370.42,3806.72,False
3350,BK0003350,6632,2,4,2026-01-11,2026-02-19,2026-02-20,,nightly,checked_out,False,1,39,3776.04,0.00,566.41,3776.04,False
3351,BK0003351,5254,2,2,2026-01-23,2026-02-19,2026-02-20,,nightly,checked_out,False,1,27,4623.19,0.00,785.94,4623.19,False
3352,BK0003352,5005,2,1,2026-02-15,2026-02-19,2026-02-22,,nightly,checked_out,False,3,4,16282.92,0.00,3256.58,5427.64,False
3353,BK0003353,5572,2,8,2026-02-18,2026-02-19,2026-02-20,,nightly,checked_out,False,1,1,3732.96,0.00,0.00,3732.96,False
3354,BK0003354,4912,2,6,2026-02-15,2026-02-19,2026-02-22,,nightly,checked_out,False,3,4,17248.44,0.00,0.00,5749.48,False
3355,BK0003355,2863,1,1,2026-02-14,2026-02-20,2026-02-23,,nightly,checked_out,False,3,6,12090.06,0.00,2418.01,4030.02,False
3356,BK0003356,3801,1,3,2026-02-04,2026-02-20,2026-02-23,,nightly,checked_out,False,3,16,9462.66,498.03,1703.28,3154.22,False
3357,BK0003357,3265,1,6,2026-02-17,2026-02-20,2026-03-03,,nightly,checked_out,False,11,3,46983.97,0.00,0.00,4271.27,False
3358,BK0003358,67,1,6,2026-02-10,2026-02-20,2026-02-22,,nightly,checked_out,False,2,10,7533.70,0.00,0.00,3766.85,False
